"DOY","Ta","Tw","Smoi","Prec","Dch","Taweek","Twweek","Dwk"
1,13.850244140625,13.534776794384,89.2720537639028,1.67638609127607,0.0109382349999994,11.4073207310268,10.9522347388807,9.78772586761905
2,13.5109497070313,14.1863940114446,89.4370241892098,1.26645563796046,0.0097158050000008,11.8987234933036,11.5979550210439,9.79493857309524
3,14.4621826171875,14.1875067816425,89.0461317768129,0.25466138140473,0.010577249999999,12.4115495954241,12.1561699671504,9.80306666142857
4,12.465966796875,11.6725415175121,88.3485458683939,0.671621137371403,0.0114291233333308,12.6950055803572,12.4602178500174,9.81210272333333
5,7.41286621093752,7.5194236733501,88.748265904907,1.67958005476976,0.0122707283333394,12.2621355329241,12.131439737017,9.82203854119048
6,8.21346435546877,8.32301121907272,87.9713706586156,0.155657130562759,0.0131014050000005,11.907608468192,11.9106801292618,9.83286511595238
7,9.47896728515627,10.319409984152,89.0278228539781,2.98567829304375,0.0139205216666607,11.3420915876116,11.3918662830797,9.84457269714286
8,8.20363769531252,9.03244462041102,88.5372688152591,0.907168941921555,0.0147274833333402,10.5354335239956,10.7486759725121,9.85682159952381
9,7.03420410156252,5.94298626225056,88.1302657367495,0.305495382235677,0.0155217383333284,9.61018415178573,9.57104629405586,9.86989992095238
10,9.40157470703127,9.45429919280393,87.201728496828,0.111194140117732,0.0163027650000007,8.88724016462055,8.89487378136463,9.88379617309524
11,11.2089477539063,11.0509702275167,86.5162999833013,0.168857229709829,0.0170700866666706,8.70766601562502,8.80607788279386,9.89849827714286
12,13.2275024414063,14.3448194603729,85.7307611704952,0.712691780790919,0.0178232600000001,9.53832833426342,9.78113442379712,9.9139936
13,14.2686401367188,14.6736923661115,84.941420439588,0.0279889036391978,0.0185618833333301,10.4033534458706,10.6883745876598,9.93026899119048
14,11.0291381835938,10.7713114003437,84.3070488779108,0.567442657484207,0.0192855983332993,10.6248064313616,10.75293193283,9.94731082190476
15,10.6643310546875,11.425319198448,83.9761524673153,0.920655384106794,0.01999408,10.9763340541295,11.0947711582639,9.96510502357142
16,10.402490234375,9.93872487815114,83.1372433464733,0.18963631873703,0.0206870466666995,11.4575177873884,11.6655909605354,9.98363712642856
17,12.14296875,12.4634705062151,82.1201934518656,0.00742515808838107,0.0213642533332994,11.8491455078125,12.095472576737,10.0028922990476
18,13.6814819335938,14.5161455416706,81.0875232277321,0.00399466379974456,0.0220254916667013,12.2023646763393,12.5904976216161,10.0228553866667
19,13.2344604492188,13.7629103542862,80.1235542344682,0.216046510104206,0.0226705949999992,12.2033586774554,12.507367749318,10.0435109507143
