"DOY","Ta","Tw","Smoi","Prec","Dch","Taweek","Twweek","Dwk"
1,7.88210532097401,8.83212601781201,98.3826508027318,0.151797284659574,0.0109382349999994,7.78640625912802,8.08397863208803,9.78772586761905
2,8.04349764569503,8.11194924154267,97.9865276014164,0.0468151980268427,0.0097158050000008,8.05669577797073,8.37081474074105,9.79493857309524
3,7.87494751072001,8.14876468258738,97.5644947601771,0.0429507381410357,0.010577249999999,8.16853865776445,8.40011130222635,9.80306666142857
4,7.36078546976699,8.05560113567583,97.1857424343604,0.2028715112749,0.0114291233333308,7.79398067279516,7.95429068095221,9.81210272333333
5,7.28872596917404,7.82978601300483,96.7620432975258,0.126451294748125,0.0122707283333394,7.66826572938287,8.09224892280517,9.82203854119048
6,7.78928123556102,7.47611356944174,96.5105031999596,0.0236898536506559,0.0131014050000005,7.7790708938393,8.07527233367513,9.83286511595238
7,10.746470914954,10.5787400690514,97.0088971670119,1.59659095057849,0.0139205216666607,8.14083058097787,8.43329724701655,9.84457269714286
8,9.45871636132,7.72841375913311,97.9038014645201,1.59535644626234,0.0147274833333402,8.36606072959873,8.27562406720528,9.85682159952381
9,6.83738748174301,7.24151353883894,97.4292545279408,0.00117959513095965,0.0155217383333284,8.19375927760558,8.15127610967617,9.86989992095238
10,10.797636752559,11.8535873677474,100,6.51234132365635,0.0163027650000007,8.61128631215401,8.68053649327046,9.88379617309524
11,13.240242748063,12.7631147734469,100,6.50366453554978,0.0170700866666706,9.45120878048201,9.35303844152348,9.89849827714286
12,7.26465480998201,6.15356069436271,99.9536414006263,0.285462100939344,0.0178232600000001,9.44777004345458,9.11357768171746,9.9139936
13,2.06571852379204,2.48858993871422,100,1.58395924253195,0.0185618833333301,8.63011822748758,8.40107430589924,9.93026899119048
14,2.22949240714303,3.17798901814662,99.9089945871341,0.469491880701179,0.0192855983332993,7.41340701208601,7.34382415576999,9.94731082190476
15,3.52637803077204,4.85176053188591,99.5551167189157,0.24018319767227,0.01999408,6.56593010772202,6.93287369473467,9.96510502357142
16,4.94571476044905,6.40560530697235,98.9733278559211,0.0333167055081568,0.0206870466666995,6.29569114753717,6.81345823303944,9.98363712642856
17,6.00733685838202,7.0080085907981,98.5376925819617,0.176547089061026,0.0213642533332994,5.61136259122617,6.12123269347526,10.0028922990476
18,6.17833544684203,5.22951776228627,99.7438429093974,1.83322549115349,0.0220254916667013,4.60251869105175,5.04500454902374,10.0228553866667
19,5.99167599639304,7.30494813547693,99.1901401887289,0.0784459189971732,0.0226705949999992,4.42066457482475,5.20948846918291,10.0435109507143
20,10.095997828455,10.9613963374236,100,4.60987734920276,0.0232994266666999,5.56784733263374,6.41988938328425,10.0648433066667
21,7.19887527066203,6.35702080550306,99.9153142949006,0.274971442350846,0.0239118916666001,6.27775917027932,6.87403678147803,10.0868365616667
22,4.70339401204802,5.75166720968174,99.3630920669419,0.0396666580620639,0.0245079266667005,6.4459043104616,7.00259487830601,10.1094746519048
23,5.94049841038003,8.1360819428124,98.7891470679677,0.342082501538653,0.0250874966666998,6.58801626045174,7.24980582628316,10.1327413778571
24,9.19071237765104,8.92196302609632,100,3.83387395068052,0.0256506049999992,7.04278419177588,7.52322788846862,10.1566204397619
25,7.29936978430004,6.9748130281623,100,0.707818923359019,0.026197281666601,7.20293195426989,7.77255578359376,10.1810954716667
26,4.22791132722705,5.43115318913339,99.4668850205409,0.0963275308113632,0.0267275849999997,6.95096557296046,7.50487079125897,10.2061500735714
27,4.94005681582502,7.05550266529298,98.7515814711859,0.0890446759674362,0.0272416016667005,6.21440257115618,6.9468859809546,10.2317678433333
28,6.21497474036505,7.94894427690723,98.7847480181452,1.15174982043896,0.0277394399999995,6.07384535254232,7.17430361972662,10.2579324057143
29,6.30494308704203,8.23703157185863,98.0078827944646,0.0027021644791701,0.0282212383333,6.30263807754147,7.52935567146618,10.2846274411905
30,9.16793139372203,9.58023464978496,97.7411505268478,0.347901598574736,0.0286871499999997,6.76369993230461,7.73566320103369,10.3118367128571
31,12.959513662327,13.8201159809804,98.011053857876,1.89785499654231,0.0291373566667001,7.30210011582975,8.4353993374457,10.3395440919047
32,10.89530477036,11.2336393610328,100,10.5313026702729,0.0295720533333004,7.81580511383831,9.04380309928434,10.3677335811905
33,3.14968348481,4.95087813719229,99.5020227927473,0.28203418912101,0.0299914499999989,7.66177256492159,8.97519237757847,10.3963893369047
